,0,1,2,3,4,5,6,7
0,1,1,4,4,9,9,9,7
1,2,1,4,4,9,10,7,7
2,2,1,5,5,10,10,6,7
3,2,3,3,5,5,10,6,6
4,2,3,3,8,8,8,8,6
