,0,1,2,3,4,5,6,7
0,1,1,4,10,10,10,8,7
1,1,1,4,4,10,9,8,7
2,2,3,3,4,9,9,8,7
3,2,3,3,5,9,6,8,7
4,2,2,5,5,5,6,6,6
