,0,1,2,3,4,5,6,7
0,1,3,3,3,3,8,8,8
1,1,1,4,4,10,9,7,8
2,1,4,4,10,10,9,7,7
3,2,2,5,5,10,9,9,7
4,2,2,5,5,6,6,6,6
