,0,1,2,3,4,5,6,7
0,1,3,3,3,8,8,8,8
1,1,4,3,5,5,7,7,7
2,1,4,4,5,5,9,9,7
3,1,2,4,10,9,9,6,6
4,2,2,2,10,10,10,6,6
