,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,1,12,9,9,9,9
1,2,2,2,2,12,12,12,11,8,9
2,3,2,3,6,6,12,11,11,8,8
3,3,3,3,5,6,11,11,8,8,7
4,4,4,4,5,6,6,10,10,10,7
5,4,4,5,5,5,10,10,7,7,7
