,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,5,11,11,11,9,9
1,2,3,1,5,5,12,12,11,9,9
2,2,3,5,5,12,12,10,11,8,9
3,2,3,3,6,6,12,10,8,8,8
4,2,4,3,4,6,10,10,10,8,7
5,2,4,4,4,6,6,7,7,7,7
