,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,12,12,12,9,9,9
1,2,2,2,1,5,12,11,9,8,9
2,2,3,3,5,5,12,11,11,8,8
3,2,3,5,5,6,11,11,10,10,8
4,3,3,4,6,6,6,10,10,10,8
5,4,4,4,4,6,7,7,7,7,7
