,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,12,12,12,10,10,8
1,2,2,1,4,12,10,10,10,9,8
2,2,4,4,4,12,6,9,9,9,8
3,2,2,3,4,6,6,11,9,8,8
4,3,3,3,6,6,11,11,11,7,7
5,3,5,5,5,5,5,11,7,7,7
