,0,1,2,3,4,5,6,7,8,9
0,1,1,1,4,4,12,12,12,10,8
1,2,1,4,4,4,12,10,10,10,8
2,2,1,5,5,6,12,10,11,8,8
3,2,2,5,6,6,6,11,11,7,8
4,3,2,5,5,6,11,11,7,7,7
5,3,3,3,3,9,9,9,9,9,7
