,0,1,2,3,4,5,6,7,8,9
0,1,4,4,4,4,4,10,10,10,9
1,1,1,5,5,5,10,10,9,9,9
2,1,2,2,5,5,11,11,8,8,9
3,1,2,3,6,6,12,11,11,8,8
4,2,2,3,6,12,12,12,11,8,7
5,3,3,3,6,6,12,7,7,7,7
