,0,1,2,3,4,5,6,7,8,9
0,1,1,1,6,6,6,6,8,8,8
1,2,1,4,4,12,12,6,10,10,8
2,2,1,3,4,4,12,10,10,10,8
3,2,3,3,5,4,12,12,9,7,7
4,2,3,5,5,5,11,9,9,9,7
5,2,3,5,11,11,11,11,9,7,7
