,0,1,2,3,4,5,6,7,8,9
0,1,1,3,6,6,6,6,8,8,8
1,1,3,3,3,12,6,11,11,11,8
2,1,1,4,3,12,12,12,11,7,8
3,2,4,4,4,5,10,12,11,7,7
4,2,2,4,5,5,10,10,10,10,7
5,2,2,5,5,9,9,9,9,9,7
