,0,1,2,3,4,5,6,7,8,9
0,1,3,3,3,3,3,9,9,9,9
1,1,1,1,5,12,12,10,10,10,9
2,2,1,5,5,6,12,12,10,8,8
3,2,2,5,6,6,6,12,10,8,7
4,2,4,5,4,6,11,11,8,8,7
5,2,4,4,4,11,11,11,7,7,7
