,0,1,2,3,4,5,6,7,8,9
0,1,3,3,3,3,10,10,10,10,10
1,1,1,3,4,6,6,9,9,9,9
2,1,1,4,4,6,11,11,11,8,9
3,2,4,4,6,6,12,11,8,8,8
4,2,5,5,5,12,12,11,7,8,7
5,2,2,2,5,5,12,12,7,7,7
