,0,1,2,3,4,5,6,7,8,9
0,1,4,4,4,4,12,9,9,9,9
1,1,1,1,6,4,12,12,8,9,8
2,2,2,1,6,6,12,12,8,8,8
3,3,2,2,5,6,6,11,11,11,7
4,3,2,5,5,5,11,11,7,7,7
5,3,3,3,5,10,10,10,10,10,7
