,0,1,2,3,4,5,6,7,8,9
0,1,4,4,4,4,4,11,11,11,8
1,1,1,1,1,5,11,11,8,8,8
2,2,2,2,5,5,10,10,10,10,8
3,2,3,5,5,12,12,10,9,7,7
4,2,3,3,6,6,12,9,9,9,7
5,3,3,6,6,6,12,12,9,7,7
