,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,5,5,12,12,9,8
1,2,1,4,5,5,12,12,9,9,8
2,2,4,4,4,5,12,11,9,9,8
3,2,2,4,6,6,6,11,7,7,8
4,3,2,3,6,10,11,11,11,7,8
5,3,3,3,6,10,10,10,10,7,7
