,0,1,2,3,4,5,6,7,8,9
0,1,1,1,5,6,6,8,8,8,8
1,1,1,5,5,5,6,10,10,8,7
2,2,2,2,5,6,6,11,10,10,7
3,3,4,2,2,12,11,11,11,10,7
4,3,4,4,4,12,12,12,11,9,7
5,3,3,3,4,12,9,9,9,9,7
