,0,1,2,3,4,5,6,7,8,9
0,1,3,3,3,6,6,12,8,8,8
1,1,3,4,4,6,12,12,12,8,8
2,1,3,4,6,6,11,12,9,7,7
3,1,2,4,4,5,11,11,9,9,7
4,1,2,5,5,5,10,11,11,9,7
5,2,2,2,5,10,10,10,10,9,7
