,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,5,11,11,10,10,10
1,2,1,5,5,5,12,11,11,9,10
2,2,2,2,5,12,12,12,11,9,10
3,3,3,2,6,6,12,8,9,9,9
4,3,4,4,6,6,6,8,8,8,8
5,3,3,4,4,4,7,7,7,7,7
