,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,6,12,12,8,8,8
1,1,2,4,6,6,6,12,8,10,7
2,2,2,4,4,6,12,12,8,10,7
3,2,3,5,4,4,11,11,10,10,7
4,2,3,5,5,5,11,9,9,10,7
5,3,3,3,5,11,11,9,9,9,7
