,0,1,2,3,4,5,6,7,8,9
0,1,3,3,3,3,12,12,8,8,8
1,1,1,1,3,12,12,11,10,10,8
2,2,2,1,6,12,11,11,11,10,8
3,2,4,4,6,6,6,11,10,10,7
4,2,4,4,4,6,9,9,7,7,7
5,2,5,5,5,5,5,9,9,9,7
