,0,1,2,3,4,5,6,7,8,9
0,1,1,1,6,6,11,11,11,11,9
1,1,2,1,5,6,6,11,9,9,9
2,2,2,5,5,5,6,8,8,8,9
3,3,2,2,5,12,12,10,7,8,8
4,3,3,3,3,12,12,10,7,7,7
5,4,4,4,4,4,12,10,10,10,7
