,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,1,12,10,10,10,9
1,2,2,2,2,12,12,12,10,10,9
2,3,3,2,5,5,12,11,11,9,9
3,4,3,5,5,6,11,11,8,9,8
4,4,3,3,5,6,11,7,8,8,8
5,4,4,4,6,6,6,7,7,7,7
