,0,1,2,3,4,5,6,7,8,9
0,1,1,3,3,6,6,6,9,9,9
1,1,1,3,6,6,12,12,9,8,9
2,1,3,3,4,12,12,10,8,8,8
3,2,4,4,4,4,12,10,10,8,7
4,2,2,2,11,11,11,11,10,10,7
5,2,5,5,5,5,5,11,7,7,7
