,0,1,2,3,4,5,6,7,8,9
0,1,3,3,3,12,12,10,10,9,9
1,1,3,4,4,4,12,12,10,9,9
2,1,3,4,5,4,11,12,10,10,9
3,1,2,5,5,5,11,11,11,8,8
4,1,2,2,5,6,11,8,8,8,7
5,2,2,6,6,6,6,7,7,7,7
