,0,1,2,3,4,5,6,7,8,9
0,1,1,3,6,6,11,10,10,10,10
1,1,3,3,6,6,11,11,10,9,9
2,1,1,3,3,6,12,11,11,9,8
3,2,4,4,4,12,12,12,9,9,8
4,2,2,2,4,4,12,7,8,8,8
5,2,5,5,5,5,5,7,7,7,7
