,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,11,11,9,9,9,9
1,2,1,5,5,5,11,11,11,8,9
2,2,2,2,5,6,6,10,8,8,8
3,3,2,3,5,6,12,10,10,8,7
4,3,3,3,6,6,12,12,10,10,7
5,4,4,4,4,4,12,12,7,7,7
