,0,1,2,3,4,5,6,7,8,9
0,1,1,5,5,5,11,11,11,9,8
1,2,1,1,5,11,11,9,9,9,8
2,2,2,1,5,6,12,12,9,7,8
3,2,2,3,6,6,6,12,10,7,8
4,3,3,3,4,6,12,12,10,7,8
5,3,4,4,4,4,10,10,10,7,7
