,0,1,2,3,4,5,6,7,8,9
0,1,1,4,4,4,11,11,11,9,9
1,2,1,1,1,4,12,11,9,9,8
2,2,2,2,5,4,12,11,9,10,8
3,3,2,5,5,5,12,10,10,10,8
4,3,3,6,5,6,12,10,7,8,8
5,3,3,6,6,6,12,7,7,7,7
