,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,12,9,9,9,9,9
1,2,2,2,1,12,12,10,10,10,8
2,2,2,4,4,6,12,12,10,8,8
3,3,3,4,6,6,6,11,10,8,7
4,3,4,4,6,5,11,11,11,8,7
5,3,3,5,5,5,5,11,7,7,7
