,0,1,2,3,4,5,6,7,8,9
0,1,1,4,4,4,12,12,11,9,9
1,2,1,1,4,12,12,11,11,11,9
2,2,2,1,4,5,12,10,11,9,9
3,3,2,5,5,5,10,10,10,10,8
4,3,2,5,6,6,6,8,8,8,8
5,3,3,3,6,6,7,7,7,7,7
