,0,1,2,3,4,5,6,7,8,9
0,1,4,4,4,5,12,10,10,10,8
1,1,4,5,5,5,12,12,10,8,8
2,1,4,5,6,12,12,11,10,8,8
3,1,1,2,6,6,11,11,11,7,7
4,2,2,2,2,6,6,11,9,9,7
5,3,3,3,3,3,9,9,9,7,7
