,0,1,2,3,4,5,6,7,8,9
0,1,1,1,4,4,12,12,9,9,9
1,1,2,1,4,12,12,11,9,9,8
2,2,2,4,4,6,12,11,11,11,8
3,3,2,5,6,6,6,11,10,10,8
4,3,2,5,5,6,10,10,10,8,8
5,3,3,3,5,5,7,7,7,7,7
