,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,6,9,9,9,9,9
1,2,1,5,5,6,6,6,8,8,8
2,2,2,5,5,5,12,6,8,7,8
3,3,2,2,4,12,12,12,10,7,7
4,3,3,3,4,11,12,10,10,10,7
5,3,4,4,4,11,11,11,11,10,7
