,0,1,2,3,4,5,6,7,8,9
0,1,3,3,4,6,6,6,11,8,8
1,1,3,3,4,6,11,11,11,9,8
2,1,3,4,4,6,11,10,9,9,8
3,1,2,4,5,12,10,10,10,9,8
4,1,2,5,5,12,12,10,7,9,7
5,2,2,2,5,5,12,12,7,7,7
