,0,1,2,3,4,5,6,7,8,9
0,1,1,5,5,5,5,11,8,8,8
1,1,1,2,5,6,11,11,11,8,7
2,1,2,2,6,6,6,11,9,8,7
3,2,2,3,4,12,6,12,9,9,7
4,3,3,3,4,12,12,12,10,9,7
5,3,4,4,4,10,10,10,10,9,7
