,0,1,2,3,4,5,6,7,8,9
0,1,1,4,4,4,11,11,11,8,8
1,2,1,4,5,12,12,10,11,11,8
2,2,1,4,5,5,12,10,10,8,8
3,2,1,5,5,6,12,12,10,10,7
4,2,3,3,6,6,6,9,7,7,7
5,2,3,3,3,6,9,9,9,9,7
