,0,1,2,3,4,5,6,7,8,9
0,1,3,3,3,12,12,12,8,8,8
1,1,1,1,3,3,12,11,11,8,8
2,2,2,1,6,6,12,10,11,11,7
3,2,4,4,5,6,6,10,11,7,7
4,2,4,5,5,5,6,10,10,10,7
5,2,4,4,5,9,9,9,9,9,7
