,0,1,2,3,4,5,6,7,8,9
0,1,1,1,6,6,12,8,8,8,8
1,2,1,1,6,12,12,12,10,8,7
2,2,2,2,6,6,12,10,10,10,7
3,2,3,3,5,5,5,10,11,9,7
4,3,3,5,5,4,11,11,11,9,7
5,3,4,4,4,4,11,9,9,9,7
