,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,6,10,10,10,10,10
1,2,1,5,5,6,6,9,9,9,9
2,2,2,2,5,5,6,11,11,8,9
3,2,3,3,5,12,6,11,8,8,8
4,3,3,4,4,12,11,11,7,8,7
5,3,4,4,4,12,12,12,7,7,7
