,0,1,2,3,4,5,6,7,8,9
0,1,1,1,6,6,11,11,11,8,8
1,2,1,1,4,6,6,11,8,8,7
2,2,4,4,4,4,6,11,10,8,7
3,2,2,5,12,12,12,10,10,10,7
4,3,2,5,5,5,12,9,10,9,7
5,3,3,3,3,5,12,9,9,9,7
