,0,1,2,3,4,5,6,7,8,9
0,1,3,3,3,3,3,9,9,9,8
1,1,1,1,4,12,12,9,11,9,8
2,1,4,4,4,6,12,12,11,8,8
3,2,4,5,6,6,6,12,11,8,7
4,2,5,5,5,6,10,11,11,7,7
5,2,2,2,5,10,10,10,10,7,7
