,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,6,11,11,11,10,10
1,2,2,1,6,6,6,11,9,10,10
2,2,4,4,4,6,12,11,9,9,10
3,2,2,3,4,12,12,8,8,9,9
4,3,3,3,4,5,12,12,8,8,8
5,3,5,5,5,5,7,7,7,7,7
