,0,1,2,3,4,5,6,7,8,9
0,1,1,5,5,5,5,5,9,9,9
1,1,3,3,3,3,12,12,10,9,9
2,1,1,4,4,3,12,10,10,10,8
3,2,4,4,6,12,12,10,8,8,8
4,2,4,6,6,6,11,11,11,7,8
5,2,2,2,6,11,11,7,7,7,7
