,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,1,11,11,11,8,8
1,2,2,2,5,5,11,12,11,8,8
2,3,2,5,5,12,12,12,10,8,7
3,3,2,5,6,6,12,10,10,10,7
4,3,3,3,4,6,9,9,10,7,7
5,4,4,4,4,6,6,9,9,9,7
