,0,1,2,3,4,5,6,7,8,9
0,1,1,1,4,4,9,9,9,9,9
1,1,2,4,4,6,11,11,11,10,8
2,1,2,4,6,6,6,11,10,10,8
3,2,2,5,5,6,12,11,10,10,8
4,3,2,3,5,12,12,7,7,8,8
5,3,3,3,5,5,12,12,7,7,7
