,0,1,2,3,4,5,6,7,8,9
0,1,4,4,4,6,6,11,9,9,9
1,1,1,4,4,6,11,11,11,8,9
2,1,2,2,5,6,6,11,10,8,9
3,1,2,5,5,5,12,12,10,8,8
4,2,2,5,3,12,12,10,10,10,8
5,3,3,3,3,12,7,7,7,7,7
