,0,1,2,3,4,5,6,7,8,9
0,1,3,3,3,11,11,11,11,11,8
1,1,3,4,3,6,6,10,8,8,8
2,1,1,4,6,6,12,10,10,10,8
3,2,1,4,6,12,12,12,9,10,7
4,2,2,4,4,5,12,9,9,9,7
5,2,2,5,5,5,5,9,7,7,7
