,0,1,2,3,4,5,6,7,8,9
0,1,1,1,1,10,10,10,10,10,8
1,1,2,2,2,5,11,11,11,8,8
2,2,2,3,5,5,5,11,8,8,7
3,3,3,3,6,5,12,11,9,9,7
4,3,4,4,6,12,12,12,9,7,7
5,4,4,4,6,6,6,12,9,9,7
