,0,1,2,3,4,5,6,7,8,9
0,1,4,4,4,4,4,11,8,8,8
1,1,1,1,5,5,11,11,11,8,8
2,1,2,2,5,12,12,11,10,10,7
3,2,2,5,5,6,12,10,10,7,7
4,2,3,3,3,6,12,9,10,9,7
5,3,3,6,6,6,12,9,9,9,7
